client_id,persona_archetype,household_income_usd,net_worth_usd,liquidity_30d_usd,cashflow_volatility_pct,income_stream_count,primary_tax_bracket_pct,jurisdiction_country,kyc_risk_flag,compliance_restrictions,ethical_screens,product_blacklist,leverage_limit_x,drawdown_tolerance_pct,target_volatility_pct,goal_stack,time_horizon_primary_years,advice_style,explanation_depth,preferred_metrics,channel_preference_ranked,nudges_opt_in,notification_quiet_hours,trust_score_dynamic_1_100,trust_decay_days,engagement_score_1_100,adherence_score_1_100,consent_data_sources,data_freshness_days,advisor_relationship,last_action_type,last_action_date,last_action_outcome,model_version_current,safety_overrides,notes_agent_constraints
A7532,Optimizer,153662,2689726,88428,8.8,4,12,US,Low,AccreditedOnly,,PennyStocks,1.9,24.8,12.7,Wealth:10y;Estate:20y;Education:6y,10,Educational,Medium,IRR;MaxDD;Sharpe,App>Email>In-Person,true,22:00-07:45,64,106,60,60,Brokerage;OpenBanking;Payroll,1,Hybrid,AlertAcknowledge,2025-09-10,Partial,v2.8.1,NoIlliquids;NoMargin;PauseWhenVIX>30,Enforce tax budget and position caps
A7533,Stabilizer,123927,421268,40027,6.3,4,12,US,High,NoIlliquids;NoShortSelling,NoTobacco;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,10.4,6.6,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Shallow,TaxCost;Sharpe,Chat>App>In-Person>Phone,true,21:15-06:45,53,147,63,63,OpenBanking,5,Human,AlertAcknowledge,2025-12-05,Success,v2.9.7,NoAutoTradesBelow$1k;NoMargin;NoPennyStocks,Keep expenses buffer ≥ 4 months
A7534,Builder,15000,33915,1608,11.5,4,10,US,Medium,NoIlliquids,,PrivateCredit,1.7,18.2,11.4,Home:3y;Retirement:30y,3,Concise,Medium,MaxDD;IRR;TaxCost,Email>App>In-Person>Chat,false,20:15-08:15,65,114,51,46,CreditBureau;OpenBanking;Payroll,16,None,AutoTransfer,2025-11-05,Success,v1.10.2,LimitOrderOnly;NoMargin,Prioritize liquidity and down payment savings
A7535,Builder,110121,352795,22698,10.4,3,12,US,Medium,,,Crypto;LeveragedETFs,1.5,12.6,10.9,Home:3y;Retirement:30y,3,Concise,Shallow,Sharpe;TaxCost;MaxDD,In-Person>Chat>Email,false,22:15-07:45,60,126,67,62,CreditBureau;OpenBanking,10,None,PlanUpdate,2025-03-18,Partial,v2.9.6,LimitOrderOnly;NoAutoTradesBelow$1k,Prioritize liquidity and down payment savings
A7536,Stabilizer,83534,397511,34967,6.4,2,10,IN,Low,NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,1.2,10.8,7.2,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Medium,Sharpe;MaxDD,In-Person>Email>Chat>Phone,true,20:30-08:15,56,180,42,33,OpenBanking;Payroll,9,Human,AutoTransfer,2025-02-09,Partial,v1.8.9,NoIlliquids;NoPennyStocks,Keep expenses buffer ≥ 4 months
A7537,Preserver,120390,1395359,126124,7.1,2,12,US,Low,,ESGOnly,Crypto;LeveragedETFs;PennyStocks,0.9,14.8,6.2,Retirement:15y;Emergency:1y,15,Concise,Shallow,TaxCost;MaxDD;Sharpe,In-Person>App>Email>Phone>Chat,true,19:00-08:00,67,217,61,55,Brokerage;OpenBanking,5,Hybrid,Rebalance,2025-05-17,Success,v2.9.3,LimitOrderOnly;NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A7538,Preserver,82944,512776,59134,6.6,2,10,US,Low,NoDerivatives;NoShortSelling,ESGOnly;NoFossilFuel,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,9.4,6.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Concise,Shallow,MaxDD;TaxCost,App>In-Person>Phone>Email,true,20:45-08:00,79,195,88,85,Brokerage;OpenBanking,13,Hybrid,AlertAcknowledge,2025-05-06,Success,v2.9.9,NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A7539,Explorer,42210,207283,14786,18.4,1,10,IN,Low,AccreditedOnly;NoShortSelling,NoWeapons,PennyStocks;PrivateCredit,1.8,29.5,14.7,Business:5y;Travel:2y;Education:6y,5,Collaborative,Shallow,Sharpe;MaxDD,App>Email>In-Person,false,23:30-06:15,63,56,73,69,CreditBureau;OpenBanking;Payroll,2,Hybrid,AlertAcknowledge,2025-08-11,Success,v2.8.9,LimitOrderOnly;PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A7540,Builder,76083,103622,8899,6.5,4,10,UK,Low,,NoFossilFuel,LeveragedETFs,1.8,20.3,7.3,Home:3y;Retirement:30y,3,Educational,Shallow,TaxCost;Sharpe,Email>Phone>App>Chat,true,21:30-07:00,60,85,49,42,CreditBureau;OpenBanking;Payroll,15,None,Rebalance,2025-09-26,Success,v2.9.4,StopLossDisabled,Prioritize liquidity and down payment savings
A7541,Optimizer,52898,809854,30397,7.3,4,10,US,Medium,,NoWeapons,PennyStocks,1.7,25.4,11.0,Wealth:10y;Estate:20y;Healthcare:8y,10,Collaborative,Shallow,MaxDD;TaxCost,App>Phone>Chat>In-Person>Email,true,22:00-06:15,64,97,54,54,Brokerage;OpenBanking,3,Human,AutoTransfer,2025-04-05,Partial,v1.9.9,LimitOrderOnly;NoAutoTradesBelow$1k;NoIlliquids,Enforce tax budget and position caps
A7542,Builder,119104,236669,12591,13.7,2,12,US,Low,NoDerivatives,NoFossilFuel,,1.8,20.5,9.0,Home:3y;Retirement:30y;Debt:2y,3,Collaborative,Shallow,MaxDD;Sharpe,App>Phone>Email,true,19:00-07:45,59,73,44,43,CreditBureau;OpenBanking,14,None,AlertAcknowledge,2025-02-11,Partial,v2.9.1,NoAutoTradesBelow$1k;PauseWhenVIX>30;StopLossDisabled,Prioritize liquidity and down payment savings
A7543,Builder,82554,233788,12547,12.0,2,10,SG,Low,NoDerivatives,NoFossilFuel,,1.7,15.7,7.7,Home:3y;Retirement:30y;Healthcare:8y,3,Educational,Medium,Sharpe;MaxDD,Chat>In-Person>Phone>App,false,23:00-08:45,59,107,67,65,OpenBanking,14,Hybrid,AutoTransfer,2025-01-05,Success,v1.9.9,NoIlliquids;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A7544,Stabilizer,47555,298094,25390,4.5,4,10,US,Low,NoIlliquids;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.0,8.9,7.9,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,MaxDD;TaxCost,Chat>App>Phone>In-Person,true,20:15-07:15,64,149,73,68,CreditBureau;OpenBanking,10,Human,Rebalance,2025-06-30,Success,v2.9.2,NoIlliquids;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A7545,Preserver,125021,1449374,91817,5.9,1,15,AU,Low,,NoFossilFuel;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.0,11.7,8.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Directive,Deep,MaxDD;TaxCost;Sharpe,Chat>App>In-Person>Email,false,23:45-08:45,69,138,63,61,Brokerage;OpenBanking;Payroll,13,Hybrid,AlertAcknowledge,2025-04-17,Failed,v1.10.1,NoAutoTradesBelow$1k;NoMargin;NoPennyStocks;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A7546,Preserver,54231,536792,25534,5.5,3,10,US,Low,AccreditedOnly,NoWeapons,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,15.5,5.4,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,MaxDD;Sharpe,Chat>App>Phone>In-Person>Email,true,22:45-07:30,81,120,70,68,Brokerage;CreditBureau;OpenBanking;Payroll,14,Hybrid,Rebalance,2025-01-06,Partial,v1.10.3,NoIlliquids;NoMargin;PauseWhenVIX>30;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A7547,Builder,87619,428665,14762,10.8,2,10,AU,High,NoShortSelling,NoFossilFuel;ESGOnly,LeveragedETFs,1.5,18.9,7.9,Home:3y;Retirement:30y;Healthcare:8y,3,Collaborative,Deep,Sharpe;MaxDD,Chat>App>Phone>In-Person>Email,true,20:45-06:00,49,115,38,37,OpenBanking;Payroll,10,None,PlanUpdate,2025-06-14,Success,v2.8.7,LimitOrderOnly,Prioritize liquidity and down payment savings
A7548,Preserver,134887,2010333,123020,8.2,2,15,CA,Medium,AccreditedOnly;NoIlliquids,NoTobacco;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.1,10.4,6.1,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Shallow,Sharpe;MaxDD,App>Phone>In-Person>Email>Chat,false,23:30-08:00,73,202,75,66,Brokerage;CreditBureau;OpenBanking,13,Hybrid,AlertAcknowledge,2025-11-16,Partial,v2.10.4,NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
A7549,Builder,67697,131722,12337,15.4,1,10,US,Low,AccreditedOnly;NoIlliquids,,PennyStocks;PrivateCredit,1.6,18.4,11.4,Home:3y;Retirement:30y;Education:6y,3,Educational,Medium,MaxDD;TaxCost,Chat>Email>Phone>In-Person,true,20:45-08:00,70,114,74,74,OpenBanking,17,Hybrid,AutoTransfer,2025-03-18,Success,v1.9.8,LimitOrderOnly;NoMargin,Prioritize liquidity and down payment savings
A7550,Builder,85966,306557,14529,12.0,2,10,US,Low,,NoFossilFuel;NoWeapons,LeveragedETFs;PennyStocks,1.4,12.6,8.3,Home:3y;Retirement:30y,3,Educational,Medium,MaxDD;Sharpe,Email>In-Person>Phone>App,true,19:15-08:00,65,124,54,46,OpenBanking,8,Hybrid,PlanUpdate,2025-02-22,Success,v1.10.3,NoAutoTradesBelow$1k;PauseWhenVIX>30;StopLossDisabled,Prioritize liquidity and down payment savings
A7551,Stabilizer,48494,172398,9679,6.8,2,10,US,Low,NoShortSelling;NoIlliquids,NoWeapons;NoTobacco,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,0.9,17.5,6.4,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Deep,TaxCost;Sharpe;MaxDD,Chat>Email>In-Person>Phone>App,true,23:00-07:30,55,120,42,43,CreditBureau;OpenBanking,6,None,PlanUpdate,2025-01-16,Success,v2.8.5,NoAutoTradesBelow$1k;NoPennyStocks,Keep expenses buffer ≥ 4 months
A7552,Builder,21277,68861,2926,10.5,3,10,UK,Low,AccreditedOnly,NoTobacco;NoFossilFuel,,1.6,12.5,10.6,Home:3y;Retirement:30y;Debt:2y,3,Educational,Deep,IRR;MaxDD,Email>Chat>Phone,true,22:30-08:45,60,77,58,46,CreditBureau;OpenBanking;Payroll,13,Human,PlanUpdate,2025-01-24,Success,v2.9.8,NoAutoTradesBelow$1k;NoMargin,Prioritize liquidity and down payment savings
A7553,Builder,91604,139993,9961,15.0,1,10,US,Medium,,,,1.7,20.9,8.1,Home:3y;Retirement:30y,3,Collaborative,Medium,TaxCost;MaxDD;Sharpe,Phone>Email>Chat,true,20:15-06:30,59,112,51,42,OpenBanking,5,Hybrid,PlanUpdate,2025-05-29,Success,v2.8.7,NoIlliquids,Prioritize liquidity and down payment savings
A7554,Explorer,104225,520508,24001,12.5,3,15,AU,Medium,NoShortSelling,,,1.6,32.3,14.6,Business:5y;Travel:2y;Education:6y,5,Collaborative,Shallow,IRR;TaxCost,Chat>Phone>Email>App>In-Person,true,21:30-07:30,55,62,57,51,CreditBureau;OpenBanking,5,None,AlertAcknowledge,2025-03-18,Success,v2.8.3,NoIlliquids,Allow small experimental sleeve ≤ 3%
A7555,Optimizer,226463,3054380,92382,11.4,2,15,DE,Low,,,PennyStocks,1.8,24.6,11.8,Wealth:10y;Estate:20y,10,Directive,Deep,Sharpe;MaxDD,Email>App>In-Person,true,22:45-06:15,75,115,88,78,Brokerage;CreditBureau;OpenBanking,3,Hybrid,AlertAcknowledge,2025-02-15,Success,v2.9.2,StopLossDisabled,Enforce tax budget and position caps
A7556,Stabilizer,68252,309137,21319,6.1,4,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,11.2,8.7,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Medium,TaxCost;Sharpe;MaxDD,Chat>Phone>App,true,22:30-06:30,66,126,53,55,CreditBureau;OpenBanking;Payroll,17,Human,AutoTransfer,2025-05-23,Partial,v1.8.6,LimitOrderOnly;NoMargin;StopLossDisabled,Keep expenses buffer ≥ 4 months
A7557,Builder,41732,54659,2836,7.9,4,10,IN,Medium,NoDerivatives,,,1.7,19.8,10.0,Home:3y;Retirement:30y,3,Educational,Medium,MaxDD;Sharpe;TaxCost,Phone>App>In-Person,true,21:45-07:00,64,98,72,71,OpenBanking,6,Hybrid,Rebalance,2025-03-17,Partial,v2.8.6,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Prioritize liquidity and down payment savings
A7558,Optimizer,35731,385859,24370,9.2,3,10,UK,Low,AccreditedOnly;NoShortSelling,,PennyStocks,1.7,19.4,9.5,Wealth:10y;Estate:20y;Education:6y,10,Educational,Medium,MaxDD;TaxCost,App>In-Person>Email>Chat>Phone,true,21:00-06:45,66,61,67,66,Brokerage;OpenBanking;Payroll,3,Human,PlanUpdate,2025-08-14,Success,v2.9.6,NoPennyStocks;StopLossDisabled,Enforce tax budget and position caps
A7559,Builder,293690,788799,26040,13.3,2,12,US,Medium,,,PennyStocks;PrivateCredit,1.7,20.8,8.7,Home:3y;Retirement:30y;Debt:2y,3,Directive,Shallow,Sharpe;MaxDD,Email>App>In-Person,false,22:30-07:15,56,133,58,56,OpenBanking;Payroll,18,None,AlertAcknowledge,2025-07-14,Success,v1.9.4,PauseWhenVIX>30,Prioritize liquidity and down payment savings
A7560,Optimizer,169381,1226002,76945,6.9,4,15,CA,Low,,,PennyStocks,1.8,15.8,11.3,Wealth:10y;Estate:20y;Education:6y,10,Educational,Medium,IRR;Sharpe,Phone>In-Person>App,true,19:00-08:15,60,120,50,39,Brokerage;OpenBanking,5,Human,AlertAcknowledge,2025-05-02,Partial,v1.9.4,NoAutoTradesBelow$1k,Enforce tax budget and position caps
A7561,Stabilizer,86957,402697,40657,6.8,1,10,US,Low,NoDerivatives;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,0.9,16.4,6.5,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,Sharpe;MaxDD;TaxCost,App>Email>Chat>Phone,false,22:00-06:15,61,170,56,59,CreditBureau;OpenBanking,19,None,AutoTransfer,2025-08-27,Partial,v1.10.3,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A7562,Preserver,75880,504607,34482,4.1,4,10,US,Low,NoIlliquids;NoDerivatives,NoWeapons;NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.2,17.3,8.3,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Shallow,MaxDD;TaxCost;Sharpe,Email>Chat>Phone>In-Person,true,22:15-07:45,70,151,71,65,Brokerage;CreditBureau;OpenBanking,8,Hybrid,Rebalance,2025-09-30,Success,v2.10.1,NoMargin;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A7563,Stabilizer,79690,342056,27028,6.4,4,10,US,Medium,,,Crypto;LeveragedETFs;PennyStocks,1.2,10.9,6.2,Retirement:15y;Emergency:1y;Healthcare:8y,15,Concise,Medium,MaxDD;TaxCost,Chat>Email>In-Person>App>Phone,true,23:30-06:30,59,118,53,47,CreditBureau;OpenBanking,9,Hybrid,AlertAcknowledge,2025-11-16,Success,v1.9.5,NoAutoTradesBelow$1k;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A7564,Optimizer,132923,1574986,94996,6.3,3,12,US,Low,,,PennyStocks,1.8,23.7,10.2,Wealth:10y;Estate:20y;Education:6y,10,Collaborative,Shallow,IRR;Sharpe,Phone>App>Email>Chat>In-Person,false,21:00-06:15,67,99,63,61,Brokerage;CreditBureau;OpenBanking,1,Hybrid,AutoTransfer,2025-12-08,Success,v2.10.7,NoMargin,Enforce tax budget and position caps
A7565,Stabilizer,61479,376532,35621,6.1,2,10,US,Low,NoDerivatives,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,15.9,6.3,Retirement:15y;Emergency:1y;Debt:2y,15,Collaborative,Shallow,TaxCost;Sharpe,Phone>Chat>Email>App>In-Person,true,20:45-07:45,58,102,51,45,OpenBanking,13,Human,AlertAcknowledge,2025-08-09,Success,v2.10.7,NoAutoTradesBelow$1k,Keep expenses buffer ≥ 4 months
A7566,Builder,77145,251831,10637,9.8,4,10,US,Low,,,PennyStocks,1.4,19.3,8.8,Home:3y;Retirement:30y;Healthcare:8y,3,Collaborative,Deep,TaxCost;IRR;Sharpe,In-Person>App>Phone,true,23:30-07:15,57,143,65,59,OpenBanking,16,Hybrid,AutoTransfer,2025-07-12,Success,v2.8.4,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Prioritize liquidity and down payment savings
A7567,Optimizer,120976,1461954,39647,8.5,2,15,UK,Low,NoShortSelling;AccreditedOnly,NoFossilFuel;NoWeapons,PennyStocks,1.7,23.9,12.9,Wealth:10y;Estate:20y;Debt:2y,10,Educational,Deep,MaxDD;IRR;Sharpe,In-Person>App>Phone>Chat>Email,false,19:45-08:30,68,86,67,67,Brokerage;CreditBureau;OpenBanking,4,None,AlertAcknowledge,2025-03-04,Partial,v2.10.2,NoAutoTradesBelow$1k,Enforce tax budget and position caps
A7568,Preserver,187111,2219434,171964,5.6,1,15,DE,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,15.2,8.8,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,MaxDD;TaxCost;Sharpe,Phone>Email>Chat,true,22:30-06:30,68,198,57,52,Brokerage;CreditBureau;OpenBanking;Payroll,10,None,AutoTransfer,2025-05-17,Success,v1.10.4,NoIlliquids;NoMargin;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A7569,Builder,31384,62555,7119,9.3,2,10,AU,Medium,,NoWeapons;ESGOnly,LeveragedETFs;PrivateCredit,1.8,18.6,11.4,Home:3y;Retirement:30y;Healthcare:8y,3,Directive,Medium,IRR;Sharpe;MaxDD,In-Person>Email>Chat>Phone,true,21:00-08:15,54,133,55,44,CreditBureau;OpenBanking,11,Hybrid,AlertAcknowledge,2025-01-16,Partial,v2.9.3,StopLossDisabled,Prioritize liquidity and down payment savings
A7570,Stabilizer,61412,166396,16288,4.9,3,10,IN,Medium,,,Crypto;LeveragedETFs;PennyStocks,1.0,11.0,5.5,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Medium,Sharpe;MaxDD,Phone>Chat>In-Person,false,20:30-08:15,53,162,53,49,CreditBureau;OpenBanking,9,None,AlertAcknowledge,2025-03-09,Success,v1.9.3,LimitOrderOnly;NoMargin;PauseWhenVIX>30;StopLossDisabled,Keep expenses buffer ≥ 4 months
A7571,Stabilizer,75654,293073,24726,6.9,1,10,US,Medium,NoDerivatives;NoShortSelling,NoTobacco,Crypto;LeveragedETFs;PennyStocks,1.1,12.5,7.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Medium,MaxDD;Sharpe,Phone>In-Person>App>Email>Chat,false,19:15-08:30,60,97,62,63,CreditBureau;OpenBanking;Payroll,5,None,PlanUpdate,2025-03-10,Failed,v1.8.3,NoMargin;NoPennyStocks,Keep expenses buffer ≥ 4 months
A7572,Preserver,101271,606157,57135,4.4,4,15,CA,Low,,ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,13.1,5.5,Retirement:15y;Emergency:1y,15,Directive,Medium,Sharpe;MaxDD;TaxCost,Email>Chat>App>Phone,false,20:00-08:30,73,133,71,72,Brokerage;CreditBureau;OpenBanking,3,Human,PlanUpdate,2025-08-17,Failed,v2.8.1,NoAutoTradesBelow$1k;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A7573,Stabilizer,23151,78114,9182,7.7,3,10,US,Low,,ESGOnly;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.0,10.6,5.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Shallow,TaxCost;MaxDD;Sharpe,Phone>App>In-Person>Email>Chat,false,22:00-07:45,63,171,48,43,OpenBanking,19,None,PlanUpdate,2025-11-22,Success,v2.8.9,NoAutoTradesBelow$1k;NoIlliquids;StopLossDisabled,Keep expenses buffer ≥ 4 months
A7574,Stabilizer,67242,315551,29013,7.5,2,10,AU,Low,NoShortSelling,NoWeapons,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,0.9,16.1,6.5,Retirement:15y;Emergency:1y;Healthcare:8y,15,Directive,Shallow,Sharpe;TaxCost;MaxDD,In-Person>App>Chat>Phone,true,21:00-07:30,68,136,69,68,CreditBureau;OpenBanking,6,None,PlanUpdate,2025-03-23,Success,v2.8.3,NoIlliquids;NoMargin;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A7575,Optimizer,157273,878982,72934,9.4,1,12,US,Low,NoDerivatives;AccreditedOnly,,PennyStocks,1.9,16.3,10.3,Wealth:10y;Estate:20y;Debt:2y,10,Collaborative,Shallow,Sharpe;MaxDD;IRR,Phone>Chat>In-Person>App,false,21:45-08:30,68,107,56,45,Brokerage;CreditBureau;OpenBanking,3,Hybrid,AutoTransfer,2025-11-14,Success,v1.9.2,NoIlliquids,Enforce tax budget and position caps
A7576,Preserver,32568,159931,21281,6.9,2,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,0.9,14.2,5.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Shallow,MaxDD;Sharpe;TaxCost,In-Person>Phone>Chat>App,false,19:30-06:00,80,219,81,81,Brokerage;CreditBureau;OpenBanking,5,Human,PlanUpdate,2025-12-23,Success,v2.8.4,NoMargin;NoPennyStocks;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A7577,Optimizer,231922,3958960,156786,10.5,3,15,UK,Low,,NoWeapons;ESGOnly,PennyStocks,1.5,25.4,13.4,Wealth:10y;Estate:20y;Healthcare:8y,10,Collaborative,Medium,Sharpe;IRR;TaxCost,Phone>Email>In-Person>Chat,false,19:45-06:45,70,68,71,61,Brokerage;OpenBanking,7,None,AutoTransfer,2025-01-08,Success,v1.9.6,NoIlliquids;NoMargin,Enforce tax budget and position caps
A7578,Builder,90394,286020,15648,10.3,3,10,US,Low,NoDerivatives,,,1.4,15.4,9.7,Home:3y;Retirement:30y;Debt:2y,3,Directive,Medium,IRR;TaxCost;MaxDD,In-Person>Chat>App>Phone,true,22:45-06:45,59,111,48,41,CreditBureau;OpenBanking;Payroll,18,Hybrid,Rebalance,2025-06-29,Partial,v1.8.6,NoIlliquids,Prioritize liquidity and down payment savings
A7579,Optimizer,370596,2211096,101257,10.6,1,12,US,Low,NoDerivatives,NoWeapons,LeveragedETFs;PennyStocks,1.7,24.9,9.5,Wealth:10y;Estate:20y;Debt:2y,10,Educational,Shallow,Sharpe;MaxDD;TaxCost,In-Person>Email>Phone,true,23:15-08:15,69,101,65,59,Brokerage;CreditBureau;OpenBanking,6,Hybrid,Rebalance,2025-06-15,Success,v1.9.1,NoPennyStocks,Enforce tax budget and position caps
A7580,Preserver,68254,1025278,64992,5.9,3,10,US,Low,NoIlliquids;NoShortSelling,NoFossilFuel;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.1,11.4,5.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Shallow,MaxDD;Sharpe;TaxCost,Chat>Phone>App,true,22:15-07:15,79,120,87,81,Brokerage;CreditBureau;OpenBanking,12,None,AlertAcknowledge,2025-03-08,Success,v2.9.1,NoMargin,Maintain ≥ 12m cash runway and low drawdown
A7581,Preserver,69272,618953,57608,4.0,4,10,US,Low,NoShortSelling,,Crypto;LeveragedETFs;PennyStocks,1.0,13.5,5.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Medium,MaxDD;TaxCost,Email>App>Chat>Phone>In-Person,false,20:15-07:00,77,142,65,57,Brokerage;OpenBanking,11,Human,PlanUpdate,2025-09-03,Success,v1.9.5,LimitOrderOnly;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A7582,Stabilizer,44296,118081,14226,6.1,4,10,DE,Medium,NoShortSelling,,Crypto;LeveragedETFs;PennyStocks,0.9,10.6,6.2,Retirement:15y;Emergency:1y,15,Concise,Shallow,Sharpe;TaxCost;MaxDD,Chat>Phone>Email>App>In-Person,true,22:00-08:45,62,129,71,60,OpenBanking,7,None,Rebalance,2025-10-31,Success,v1.8.7,NoMargin;StopLossDisabled,Keep expenses buffer ≥ 4 months
A7583,Stabilizer,63268,183532,19555,10.3,1,10,US,Low,AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.2,14.8,7.8,Retirement:15y;Emergency:1y,15,Directive,Deep,MaxDD;TaxCost;Sharpe,Phone>App>Email,true,20:45-06:15,54,121,47,37,CreditBureau;OpenBanking,15,Hybrid,PlanUpdate,2025-11-13,Failed,v1.8.4,NoAutoTradesBelow$1k;NoIlliquids;StopLossDisabled,Keep expenses buffer ≥ 4 months
A7584,Stabilizer,62888,311225,34294,4.5,4,10,US,Low,,NoWeapons,Crypto;LeveragedETFs;PennyStocks,0.9,14.4,6.3,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Deep,TaxCost;Sharpe,Phone>Chat>Email>App,false,22:30-06:30,59,118,46,39,OpenBanking;Payroll,5,None,Rebalance,2025-03-07,Success,v2.10.9,NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A7585,Stabilizer,31100,155551,9979,5.9,3,10,US,High,,NoTobacco,Crypto;LeveragedETFs;PennyStocks,1.1,17.8,8.7,Retirement:15y;Emergency:1y,15,Concise,Shallow,MaxDD;Sharpe,Phone>Chat>Email>In-Person>App,true,19:45-08:30,50,157,49,47,OpenBanking,8,None,AlertAcknowledge,2025-02-15,Partial,v1.8.9,NoIlliquids,Keep expenses buffer ≥ 4 months
A7586,Builder,41875,106612,5362,12.9,3,10,US,Medium,,NoTobacco;NoFossilFuel,,1.4,14.6,10.2,Home:3y;Retirement:30y;Healthcare:8y,3,Collaborative,Deep,IRR;TaxCost;MaxDD,Phone>App>Email,true,20:15-06:00,62,89,72,60,CreditBureau;OpenBanking,7,Hybrid,AlertAcknowledge,2025-03-25,Success,v1.8.2,LimitOrderOnly;NoPennyStocks,Prioritize liquidity and down payment savings
A7587,Builder,94030,180411,12010,11.2,2,10,US,Low,NoIlliquids,,,1.5,16.0,9.8,Home:3y;Retirement:30y;Education:6y,3,Collaborative,Medium,MaxDD;TaxCost,App>Phone>Chat>In-Person,false,19:30-07:45,67,73,72,60,OpenBanking,19,Human,AutoTransfer,2025-10-04,Failed,v2.8.4,NoPennyStocks;PauseWhenVIX>30;StopLossDisabled,Prioritize liquidity and down payment savings
A7588,Preserver,72072,243157,11918,6.3,4,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,9.5,5.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,Sharpe;MaxDD;TaxCost,In-Person>App>Phone>Chat,true,23:00-08:30,77,187,85,80,Brokerage;OpenBanking,11,Hybrid,PlanUpdate,2025-07-30,Success,v1.9.4,NoIlliquids;NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A7589,Explorer,135073,561250,46577,21.7,3,15,SG,Low,,,Crypto;LeveragedETFs;PennyStocks,1.8,22.3,14.7,Business:5y;Travel:2y;Debt:2y,5,Concise,Deep,IRR;TaxCost,In-Person>Email>Chat>Phone>App,true,23:30-06:15,65,72,68,67,OpenBanking,3,None,Rebalance,2025-04-23,Success,v2.10.4,LimitOrderOnly;NoAutoTradesBelow$1k;PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
